EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,LR Air Spring Solenoid,,5311,"In LH rear strut tower, at top of air spring",C419,11,E10,,,,,,
EXE,LR Brake Sensor,,2C190,"On LH rear wheel assembly, on brake knuckle",C445,12,F7,,,,,,
EXE,LR Door Ajar Switch,,14018,"In top rear of LH rear door, on latch assembly",C704,9,C1,,,,,,
EXE,LR Door Lock Actuator,,218A42,In rear of LH rear door,C702,9,D1,,,,,,
EXE,LR Door Speaker,,19B138,In LR door,C714,9,F5,,,,,,
EXE,LR Height Sensor,,NA,Near LR shock actuator,C413,11,D10,,,,,,
EXE,LR Park/Stop/Turn Lamp #1,,13404,Left rear of vehicle,C431,11,F10,,,,,,
EXE,LR Park/Stop/Turn Lamp #2,,13404,Left rear of vehicle,C439,11,F9,,,,,,
EXE,LR Reading Lamp and Switch,,NA,"LR of vehicle, in headliner",C912,10,A5,,,,,,
EXE,LR Reading Lamp and Switch,,NA,"LR of vehicle, in headliner",C925,10,A5,,,,,,
EXE,LR Reading Lamp and Switch,,NA,"LR of vehicle, in headliner",C926,10,A5,,,,,,
EXE,LR Shock Actuator,,18B012,"LH side of luggage compartment, on top of strut tower",C427,11,E10,,,,,,
EXE,LR Side Lamp #1,,13405,"Rear of vehicle, on left side",C451,8,F9,,,,,,
EXE,LR Side Lamp #2,,13405,"Rear of vehicle, on left side",C457,8,F10,,,,,,
EXE,LR Subwoofer Speaker,,19B138,Under LH side of rear package tray,C453,12,F5,,,,,,
EXE,LR Window Motor,,27000,In lower front of LH rear door,C710,9,F4,,,,,,
EXE,LR Window Switch,,14529,"Center of LH rear door, on armrest",C709,9,A2,,,,,,
EXE,LR Window Switch,,14529,"Center of LH rear door, on armrest",C711,9,A2,,,,,,
EXE,Luggage Compartment Lid Ajar Switch,,14018,In center rear of vehicle,C428,9,F10,,,,,,
