EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EVC,151,4,E10,C189,,CON,,0
EVC,151,4,E10,G101,,GRD,,0
EVC,151,4,E10,Left Front Brake Sensor,,COM,,0
EVC,151,4,F2,G104,,GRD,,0
EVC,151,4,F3,C133,,CON,,0
EVC,151,4,F3,Right Primary Crash Sensor,,COM,,0
EVC,151,4,F5,C188,,CON,,0
EVC,151,4,F5,Right Front Brake Sensor,,COM,,0
EVC,151,4,F6,C1004,,CON,,0
EVC,151,4,F6,Right Ballast LO Beam Headlamp,,COM,,0
EVC,151,4,F7,C1003,,CON,,0
EVC,151,4,F7,Left Ballast LO Beam Headlamp,,COM,,0
EVC,151,5,A6,C194,,CON,,0
EVC,151,5,A6,Starter Motor/Solenoid,,COM,,0
EVC,151,5,A7,C130,,CON,,0
EVC,151,5,A8,C118,,CON,,0
EVC,151,5,A9,C101,,CON,,0
EVC,151,5,A9,Engine Coolant Level Sensor,,COM,,0
EVC,151,5,B1,Air Suspension/EVO Test Connector,,COM,,0
EVC,151,5,B1,C117,,CON,,0
EVC,151,5,B10,Anti-Lock Brake Control Module,,COM,,0
EVC,151,5,B10,C114,,CON,,0
EVC,151,5,C1,Anti-Theft Hood Switch,,COM,,0
EVC,151,5,C1,C110,,CON,,0
EVC,151,5,C10,C107,,CON,,0
EVC,151,5,C10,Left Cornering Lamp,,COM,,0
EVC,151,5,D1,C1006,,CON,,0
EVC,151,5,D1,Right Cornering Lamp,,COM,,0
EVC,151,5,D10,C1009,,CON,,0
EVC,151,5,D10,Left Front Side Marker Lamp,,COM,,0
EVC,151,5,E1,C1010,,CON,,0
EVC,151,5,E1,Right Front Side Marker Lamp,,COM,,0
EVC,151,5,E10,C1007,,CON,,0
EVC,151,5,E10,Left Front Park/Turn Lamp,,COM,,0
EVC,151,5,F2,C1008,,CON,,0
EVC,151,5,F2,Right Front Park/Turn Lamp,,COM,,0
EVC,151,5,F3,A/C Refrigerant Pressure Sensor,,COM,,0
EVC,151,5,F3,C179,,CON,,0
EVC,151,5,F5,C1002,,CON,,0
EVC,151,5,F5,Right HI Beam Headlamp,,COM,,0
EVC,151,5,F7,C1029,,CON,,0
EVC,151,5,F7,Daytime Running Lamps (DRL) Module,,COM,,0
EVC,151,5,F8,C138,,CON,,0
EVC,151,5,F8,Left Primary Crash Sensor,,COM,,0
EVC,151,6,A1,C272,,CON,,0
EVC,151,6,A1,C273,,CON,,0
EVC,151,6,A1,Electronic Automatic Temperature Control (EATC) Module,,COM,,0
EVC,151,6,A10,C230,,CON,,0
EVC,151,6,A2,C208,,CON,,0
EVC,151,6,A2,Message Center,,COM,,0
EVC,151,6,A3,C246,,CON,,0
EVC,151,6,A3,Message Center,,COM,,0
EVC,151,6,A4,C202,,CON,,0
EVC,151,6,A4,Message Center Switch Assembly,,COM,,0
EVC,151,6,A5,C250,,CON,,0
EVC,151,6,A5,In-Car Temperature Sensor,,COM,,0
EVC,151,6,A6,C238,,CON,,0
EVC,151,6,A6,I/P Warning Indicator Display,,COM,,0
EVC,151,6,A7,Air Bag Diagnostic Monitor,,COM,,0
EVC,151,6,A7,C276,,CON,,0
EVC,151,6,A7,C277,,CON,,0
EVC,151,6,A8,C285,,CON,,0
EVC,151,6,B1,C251,,CON,,0
EVC,151,6,B1,EATC Sun Load Sensor,,COM,,0
EVC,151,6,B10,C297,,CON,,0
EVC,151,6,B10,Telescopic/Tilt Motors,,COM,,0
EVC,151,6,C1,Blower Motor Relay,,COM,,0
EVC,151,6,C1,C2002,,CON,,0
EVC,151,6,C10,C237,,CON,,0
EVC,151,6,C10,Steering Wheel Rotation Sensor,,COM,,0
EVC,151,6,D1,C288,,CON,,0
EVC,151,6,D1,Steering Column/Ignition/Lighting (SCIL) Module,,COM,,0
EVC,151,6,D10,C295,,CON,,0
EVC,151,6,D10,C296,,CON,,0
EVC,151,6,D10,C299,,CON,,0
EVC,151,6,D10,Ignition Switch,,COM,,0
EVC,151,6,E1,C289,,CON,,0
EVC,151,6,E1,Steering Column/Ignition/Lighting (SCIL) Module,,COM,,0
EVC,151,6,E10,C2004,,CON,,0
EVC,151,6,E10,C284,,CON,,0
EVC,151,6,E10,Park Brake Switch,,COM,,0
EVC,151,6,E10,Passive Anti-Theft Antenna,,COM,,0
EVC,151,6,F2,C309,,CON,,0
EVC,151,6,F3,C340,,CON,,0
EVC,151,6,F3,Right Heated Seat Control Switch,,COM,,0
EVC,151,6,F4,C339,,CON,,0
EVC,151,6,F4,Rear Window Defrost Control,,COM,,0
EVC,151,6,F6,C341,,CON,,0
EVC,151,6,F6,Left Heated Seat Control Switch,,COM,,0
EVC,151,6,F8,Brake Shifter Interlock,,COM,,0
EVC,151,6,F8,C360,,CON,,0
EVC,151,7,A1,C241,,CON,,0
EVC,151,7,A1,Day/Night Sensor/Amplifier,,COM,,0
EVC,151,7,A10,C225,,CON,,0
EVC,151,7,A10,Main Light Switch Illumination,,COM,,0
EVC,151,7,A2,Blend Door Actuator,,COM,,0
EVC,151,7,A2,C224,,CON,,0
EVC,151,7,A4,C281,,CON,,0
EVC,151,7,A4,Glove Box Lamp,,COM,,0
EVC,151,7,A5,C293,,CON,,0
EVC,151,7,A5,Instrument Cluster,,COM,,0
EVC,151,7,A6,C294,,CON,,0
EVC,151,7,A6,Instrument Cluster,,COM,,0
EVC,151,7,A7,C226,,CON,,0
EVC,151,7,A7,Interval Wiper/Washer Module,,COM,,0
EVC,151,7,A8,C2000,,CON,,0
EVC,151,7,A8,Delayed Accessory Relay #1,,COM,,0
EVC,151,7,A9,C2001,,CON,,0
EVC,151,7,A9,Delayed Accessory Relay #2,,COM,,0
EVC,151,7,B1,C233,,CON,,0
EVC,151,7,B1,Passengers Air Bag,,COM,,0
EVC,151,7,B10,C262,,CON,,0
EVC,151,7,B10,Main Light Switch,,COM,,0
EVC,151,7,C1,C286,,CON,,0
EVC,151,7,C1,Steering Column/Ignition/Lighting (SCIL) Module,,COM,,0
EVC,151,7,C10,C263,,CON,,0
EVC,151,7,C10,I/P Dimming Switch,,COM,,0
EVC,151,7,D1,C287,,CON,,0
EVC,151,7,D1,Steering Column/Ignition/Lighting (SCIL) Module,,COM,,0
EVC,151,7,D10,C2003,,CON,,0
EVC,151,7,D10,C298,,CON,,0
EVC,151,7,D10,Park Brake Release Motor,,COM,,0
EVC,151,7,E1,C223,,CON,,0
EVC,151,7,E10,C201,,CON,,0
EVC,151,7,F2,C221,,CON,,0
EVC,151,7,F2,Right I/P Courtesy Lamp,,COM,,0
EVC,151,7,F3,C290,,CON,,0
EVC,151,7,F3,G200,,GRD,,0
EVC,151,7,F6,C278,,CON,,0
EVC,151,7,F6,C279,,CON,,0
EVC,151,7,F6,C292,,CON,,0
EVC,151,7,F6,Tele Relay,,COM,,0
EVC,151,7,F6,Tilt Relay,,COM,,0
