EVTM,CELL,LOCPAGE,ZONE,NAME,QUALIFIER,TYPE,CONN_NAME,FREQUENCY
EXN,151,019,F2,C703,,CON,,0
EXN,151,018,F4,C712,,CON,,0
EXN,151,017,C10,C800,,CON,,0
EXN,151,017,C10,C801,,CON,,0
EXN,151,017,A9,C802,,CON,,0
EXN,151,017,A10,C803,4 Door,CON,,0
EXN,151,017,B10,C812,,CON,,0
EXN,151,016,A3,C900,,CON,,0
EXN,151,016,A2,C901,,CON,,0
EXN,151,003,A5,Camshaft Position (CMP) Sensor,4.0L EI,COM,,0
EXN,151,005,A10,Camshaft Position (CMP) Sensor,4.0L SOHC,COM,,0
EXN,151,008,F7,Camshaft Position (CMP) Sensor,5.0L,COM,,0
EXN,151,019,F6,Canister Vent Solenoid,,COM,,0
EXN,151,018,A8,Cargo Lamp,,COM,,0
EXN,151,016,F3,CD Changer,,COM,,0
EXN,151,011,A6,Central Timer Module (CTM),,COM,,0
EXN,151,013,F4,Central Timer Module (CTM) Diagnostic Connector,,COM,,0
EXN,151,013,A6,Cigar Lighter,,COM,,0
EXN,151,012,E10,Clutch Pedal Position (CPP) Jumper,Automatic W/O High Series Console,COM,,0
EXN,151,012,E10,Clutch Pedal Position (CPP) Switch,Manual,COM,,0
