EVTM,NAME,QUALIFIER,LOCATION,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,COLOR,TERMINAL,ITEMID_,SORT,FREQUENCY
"ETA","C1006",,"Lower LH rear of engine, near left heated oxygen sensor (HO2S)","002","B10",,,,,"N","4",,,
"ETA","C1007",,"Lower RH rear of engine, near right heated oxygen sensor (HO2S)","002","A4",,,,,"N","4",,,
"ETA","C1008",,"Top LH front of engine, on left ignition coil","002","F7",,,,,"BK","3",,,
"ETA","C1009",,"Top RH front of engine, on right ignition coil","002","F4",,,,,"BK","3",,,
"ETA","C1010",,"LH front of engine, below left radio noise capacitor","002","F9",,,,,"GY","1",,,
"ETA","C1011",,"RH front of engine, below right radio noise capacitor","002","F3",,,,,"GY","1",,,
"ETA","C1012",,"LH front of engine compartment, on mass air flow (MAF) sensor","002","F10",,,,,,"6",,,
"ETA","C1013",,"LH side of engine compartment, on octane adjust plug","002","D10",,,,,"BK","2",,,
"ETA","C1014",,"Lower LH side of engine, on engine oil pressure switch","001","E10",,,,,"BK","1",,,
"ETA","C1018",,"Lower RH rear of engine, on starter motor/solenoid","002","B1",,,,,,"1",,,
"ETA","C1019",,"Top center rear of engine, on throttle position (TP) sensor","002","E10",,,,,"BK","3",,,
"ETA","C1020",,"LH rear of transmission, on vehicle speed sensor (VSS)","004","F8",,,,,"BK","2",,,
"ETA","C1021",,"LH front of engine compartment, on windshield washer low fluid switch","003","D10",,,,,"BK","2",,,
"ETA","C1022",,"LH front of engine compartment, on windshield washer pump","003","D10",,,,,"BK","2",,,
"ETA","C1024",,"LH front of vehicle, on left cornering lamp","003","F10",,,,,,"2",,,
"ETA","C1025",,"RH front of vehicle, on right cornering lamp","003","F2",,,,,,"2",,,
"ETA","C1026",,"LH front of vehicle, on left front park/turn/side marker lamp","001","F8",,,,,"BK","3",,,
"ETA","C1027",,"RH front of vehicle, on right front park/turn/side marker lamp","001","F3",,,,,"BK","3",,,
"ETA","C1028","Grand Marquis","LH front of vehicle, on left front side marker lamp","003","E10",,,,,"BK","2",,,
"ETA","C1029","Grand Marquis","RH front of vehicle, on right front side marker lamp","003","E1",,,,,"BK","2",,,
"ETA","C1030",,"LH front of vehicle, on left lo beam headlamp","003","F9",,,,,,"2",,,
