EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
"ETA","Steering Wheel Rotation Sensor",,"18B015","Bottom of steering column","C2001","005","F7",,,,,,
"ETA","Subwoofer Amplifier",,"18C804","Under LH side of rear package tray","C490","010","B10",,,,,,
"ETA","Subwoofer Amplifier",,"18C804","Under LH side of rear package tray","C470","010","B10",,,,,,
"ETA","Sun Load Sensor",,"19C734","Top RH side of I/P, above glove box","C210","006","A2",,,,,,
"ETA","Temperature Control Potentiometer",,"N/A","Behind center of I/P","C2020","005","F2",,,,,,
"ETA","Throttle Position (TP) Sensor",,"9B989","Top center rear of engine, LH side of throttle body","C1019","002","E10",,,,,,
"ETA","Trailer Battery Charging Relay","W/O Police","14677","LH side of trunk, on support","C471","009","F5",,,"95","3",,
"ETA","Trailer Exterior Lamps Relay","W/O Police","14677","LH side of trunk, on support","C471","009","F5",,,"95","3",,
"ETA","Trailer Left Turn Relay","W/O Police","14677","LH side of trunk, on support","C471","009","F5",,,"95","3",,
"ETA","Trailer Right Turn Relay","W/O Police","14677","LH side of trunk, on support","C471","009","F5",,,"95","3",,
"ETA","Transmission Control Switch (TCS)",,"N/A","Bottom of steering column","C202","006","F8",,,,,,
"ETA","Transmission Range (TR) Sensor",,"7A247","LH side of transmission","C168","004","F6",,,"93","2",,
"ETA","Trunk Lid Lamp",,"17A756","Center rear of trunk lid","C479","010","C10",,,,,,
"ETA","Trunk Lid Release Solenoid/Ajar Switch",,"14030","Center rear of trunk lid, part of latch assembly","C478","010","D10",,,,,,
"ETA","Fuel Tank Assembly",,"9H307","Below rear of vehicle, on rear of fuel tank","C464","008","F9",,,,,,
"ETA","Front Control Unit","M100","18C852","Center of I/P","C257","006","F7",,,"130","5",,
"ETA","Passengers Power Lumbar Compressor",,"14547","Under front of RH front seat assembly","C334","007","C1",,,,,,
"ETA","Passengers Power Seat Motor",,"14547","Under RH front seat assembly","C326","007","C1",,,"120","5",,
"ETA","Passengers Recliner Motor",,"54619A74","In rear of RH front seat assembly","C330","007","A1",,,,,,
"ETA","Passengers Seat Control Switch",,"14B692","In RH front door","C616","007","B1",,,"120","4",,
"ETA","PCM Power Diode",,"14A604","LH side of engine compartment, in relay center","C110","001","B10",,,"23","10",,
"ETA","PCM Power Relay",,"14B192","LH side of engine compartment, in relay center","C110","001","B10",,,"23","10",,
"ETA","Police Map Lamp Assembly",,"N/A","In center of windshield header","C901","008","A1",,,,,,
"ETA","Police Option Fuse Holder",,"N/A","Behind LH side of I/P, on I/P fuse panel",,"004","B10",,,,,,
"ETA","Police Power Relay",,"N/A","RH front of engine compartment, in engine compartment fuse box",,"003","D1",,,,,,
"ETA","Power Mirror Switch",,"17B676","Center of LH front door, on armrest","C550","010","C1",,,"124","2",,
"ETA","Powertrain Control Module (PCM)","Gasoline","12A650","Behind LH side of I/P, on LH side of safety wall","C185","002","A9",,,"23","8",,
"ETA","Radio Noise Capacitor",,"18801","Under right side rear strainer","C410",,,,,,,,
"ETA","Rear Chassis Unit",,"18C851","RH front of trunk, below rear package tray","C497","010","D10",,,"130","7",,
"ETA","Rear Chassis Unit",,"18C851","RH front of trunk, below rear package tray","C452","010","D10",,,"130","6",,
"ETA","Rear Chassis Unit",,"18C851","RH front of trunk, below rear package tray","C451","010","D10",,,"130","7",,
"ETA","Rear Chassis Unit",,"18C851","RH front of trunk, below rear package tray","C450","010","D10",,,,,,
"ETA","Rear Defogger Relay",,"14N089","RH front of engine compartment, in engine compartment fuse box",,"003","D1",,,,,,
"ETA","Rear Dome/Reading Lamp",,"13776","Center rear of headliner","C908","009","F3",,,,,,
"ETA","Rear Flasher",,"N/A","Center rear of trunk","C4001","009","A10",,,,,,
"ETA","Rear Height Position Sensor",,"N/A","Under LH front seat","C321","007","D1",,,,,,
"ETA","Right Heated Oxygen Sensor #2 (HO2S)",,"9F472","In exhaust, rear of catalyst","C1040","004","E10",,,,,,
"ETA","Right Hi Beam Headlamp",,"N/A","RH front of vehicle","C1033","003","F4",,,,,,
"ETA","Right I/P Courtesy Lamp",,"13776","Under RH side of I/P","C2008","004","E10",,,,,,
"ETA","Right Ignition Coil",,"12029","Top RH front of engine, forward of valve cover","C1009","002","F4",,,,,,
"ETA","Right License Lamp",,"13550","Rear of car, near license plate","C487","009","E10",,,,,,
"ETA","Right Lo Beam Headlamp",,"N/A","RH front of vehicle","C1031","003","F3",,,,,,
"ETA","Right Lock Cylinder Lamp",,"22050","In top rear of RH front door","C611","008","A3",,,,,,
"ETA","Right Power/Heated Mirror",,"N/A","Top front corner of LH front door","C608","010","A6",,,,,,
"ETA","Right Primary Crash Sensor",,"14B004","RH front of vehicle, on front of upper radiator support","C1005","003","F6",,,,,,
"ETA","Right Radio Noise Capacitor",,"18801","RH front of engine, on RH side of right ignition coil","C1011","002","F3",,,,,,
"ETA","Right Rear Air Spring Solenoid",,"5311","Below RH rear of vehicle, top of air spring","C467","008","C10",,,,,,
