EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EWL,Generic Electronic Module (GEM),,N/A,Behind center of I/P,C221,8,A7,,,,,,
EWL,Generic Electronic Module (GEM),,N/A,Behind center of I/P,C222,8,A7,,,,,,
EWL,Generic Electronic Module (GEM),,N/A,Behind center of I/P,C223,8,A7,,,59,7,,
EWL,Generic Electronic Module (GEM),,N/A,Behind center of I/P,C224,8,A7,,,59,7,,
EWL,Heated Oxygen Sensor (HO2S) #1,2.5L,9F472,"Lower RH side of engine, in exhaust pipe, before catalytic converter",C126,2,C1,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #1,3.0L,9F472,"Lower RH rear of engine compartment, in exhaust",C126,4,A5,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #1,4.0L,9F472,"Lower RH rear of engine, in exhaust",C126,7,A2,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #2,2.5L,9F472,"Lower RH side of engine, in exhaust pipe, beyond catalytic converter",C1003,,,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #2,3.0L,9F472,"Lower LH rear of engine compartment, in exhaust",C1003,5,B10,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #2,4.0L,9F472,"Lower LH rear of engine, in exhaust",C1003,7,A7,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #3,3.0L,9G444,"Near RH side of transmission, in exhaust",C1004,11,E4,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #3,4.0L,9G444,"Near RH side of transmission, in exhaust",C1004,11,E4,,,,,,
EWL,Heated Oxygen Sensor (HO2S) #3,2.5L,9G444,"Near RH side of transmission, in exhaust",C1004,11,E4,,,,,,
EWL,Heater Control Assembly,,18549,"Center of I/P, above ashtray assembly",C232,8,F6,,,,,,
EWL,Heater Control Assembly,,18549,"Center of I/P, above ashtray assembly",C234,8,F6,,,,,,
EWL,High Pitch Horn,2.5L,13832,Lower LH front corner of engine compartment,C149,1,E10,,,,,,
EWL,High Pitch Horn,3.0L,13832,Lower LH front corner of engine compartment,C149,4,E10,,,,,,
EWL,High Pitch Horn,4.0L,13832,Lower LH front corner of engine compartment,C149,6,D10,,,,,,
EWL,Horn Relay,,13853,In engine compartment fuse/relay box,,,,,,11,3,,
EWL,Horn Switches,,13A805,On steering wheel,,,,,,,,,
EWL,I/P Fuse Panel,,14A068,Behind LH side of I/P,,9,C10,,,11,5,,
EWL,Idle Air Control (IAC) Valve,2.5L,9F715,Top RH rear of engine,C109,2,A5,,,,,,
EWL,Idle Air Control (IAC) Valve,3.0L,9F715,Top LH front of engine,C109,5,D10,,,,,,
EWL,Idle Air Control (IAC) Valve,4.0L,9F715,Top LH rear of engine,C109,7,B10,,,,,,
EWL,Ignition Coil,3.0L,12029,Top RH side of engine,C127,5,A5,,,,,,
EWL,Ignition Coil,4.0L,12029,Top RH rear of engine,C127,7,A5,,,,,,
EWL,Ignition Key Warning Switch,,11A127,"Top of steering column, part of ignition switch assembly",,,,,,,,,
EWL,Ignition Switch,,11572,LH side of steering column,C213,8,A9,,,13,20,,
EWL,Ignition Tamper Switch,,19A438,"On steering column, at ignition switch",C217,9,A6,,,,,,
EWL,Inertia Fuel Shut-Off (IFS),,9341,"Below RH side of I/P, below glove box",C249,9,D1,,,,,,
EWL,Instrument Cluster,,10849,Top LH side of I/P,C214,8,A8,,,60,6,,
EWL,Instrument Cluster,,10849,Top LH side of I/P,C216,8,A8,,,60,7,,
